index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;1;4;3;5000;13;0.000375;0.000375;0.000375
2;1;3;3;500;22;0.000375;0.000375;0.000375
3;1;6;3;5000;13;0.000375;0.000375;0.000375
4;1;9;3;5000;13;0.000375;0.000375;0.000375
5;1;7;4;1000;16;0.0005;0.0005;0.0005
6;1;5;4;1000;16;0.0005;0.0005;0.0005
7;1;2;3;500;22;0.000375;0.000375;0.000375
8;2;9;3;5000;13;0.000375;0.000375;0.000375
9;2;7;3;5000;13;0.000375;0.000375;0.000375
10;2;3;3;500;22;0.000375;0.000375;0.000375
11;2;2;3;500;22;0.000375;0.000375;0.000375
12;2;4;4;1000;16;0.0005;0.0005;0.0005
13;2;1;3;500;22;0.000375;0.000375;0.000375
14;2;5;4;1000;16;0.0005;0.0005;0.0005
15;3;2;3;500;22;0.000375;0.000375;0.000375
16;3;8;4;1000;16;0.0005;0.0005;0.0005
17;3;1;3;500;22;0.000375;0.000375;0.000375
18;3;7;4;1000;16;0.0005;0.0005;0.0005
19;3;9;3;5000;13;0.000375;0.000375;0.000375
20;3;6;3;5000;13;0.000375;0.000375;0.000375
21;3;4;4;1000;16;0.0005;0.0005;0.0005
22;4;2;4;1000;16;0.0005;0.0005;0.0005
23;4;6;3;500;22;0.000375;0.000375;0.000375
24;4;5;3;500;22;0.000375;0.000375;0.000375
25;4;3;4;1000;16;0.0005;0.0005;0.0005
26;4;4;3;500;22;0.000375;0.000375;0.000375
27;4;9;4;1000;16;0.0005;0.0005;0.0005
28;4;7;4;1000;16;0.0005;0.0005;0.0005
29;5;8;4;1000;16;0.0005;0.0005;0.0005
30;5;5;3;500;22;0.000375;0.000375;0.000375
31;5;3;3;500;22;0.000375;0.000375;0.000375
32;5;7;3;500;22;0.000375;0.000375;0.000375
33;5;9;4;1000;16;0.0005;0.0005;0.0005
34;5;4;3;500;22;0.000375;0.000375;0.000375
35;5;2;4;1000;16;0.0005;0.0005;0.0005
36;6;3;3;5000;13;0.000375;0.000375;0.000375
37;6;1;3;5000;13;0.000375;0.000375;0.000375
38;6;8;3;500;22;0.000375;0.000375;0.000375
39;6;6;3;500;22;0.000375;0.000375;0.000375
40;6;2;3;5000;13;0.000375;0.000375;0.000375
41;6;9;3;500;22;0.000375;0.000375;0.000375
42;6;4;3;500;22;0.000375;0.000375;0.000375
43;7;7;3;500;22;0.000375;0.000375;0.000375
44;7;3;4;1000;16;0.0005;0.0005;0.0005
45;7;5;3;500;22;0.000375;0.000375;0.000375
46;7;8;3;500;22;0.000375;0.000375;0.000375
47;7;4;4;1000;16;0.0005;0.0005;0.0005
48;7;1;4;1000;16;0.0005;0.0005;0.0005
49;7;2;3;5000;13;0.000375;0.000375;0.000375
50;8;2;3;5000;13;0.000375;0.000375;0.000375
51;8;5;4;1000;16;0.0005;0.0005;0.0005
52;8;8;3;500;22;0.000375;0.000375;0.000375
53;8;1;3;5000;13;0.000375;0.000375;0.000375
54;8;9;3;500;22;0.000375;0.000375;0.000375
55;8;4;4;1000;16;0.0005;0.0005;0.0005
56;8;3;4;1000;16;0.0005;0.0005;0.0005
57;9;4;4;1000;16;0.0005;0.0005;0.0005
58;9;7;3;500;22;0.000375;0.000375;0.000375
59;9;8;3;500;22;0.000375;0.000375;0.000375
60;9;5;4;1000;16;0.0005;0.0005;0.0005
61;9;3;3;5000;13;0.000375;0.000375;0.000375
62;9;9;3;500;22;0.000375;0.000375;0.000375
63;9;1;3;5000;13;0.000375;0.000375;0.000375
